task_id,model_id,category,text,tool_call,response,task_name,label,details
"home2_ru_valve_water_valve-close_the_front_yard_valve-1","retrieval-baseline","valve","close the front yard valve","{'tool_name': 'intent__HassTurnOff', 'tool_args': {'name': 'Irrigation Valve Meter-reading'}}","Done.","eval-test_expected_states","Bad","AssertionError: assert not {'valve.irrigation_valve': {'expected': {'current_position': 0, 'state': 'closed'}, 'got': {'current_position': 100, 'state': 'open'}}}"
"home2_ru_valve_water_valve-close_the_front_yard_valve-2","retrieval-baseline","valve","close the front yard valve","{'tool_name': 'intent__HassTurnOff', 'tool_args': {'name': 'Irrigation Valve Meter-reading'}}","Done.","eval-test_expected_states","Bad","AssertionError: assert not {'valve.irrigation_valve': {'expected': {'current_position': 0, 'state': 'closed'}, 'got': {'current_position': 100, 'state': 'open'}}}"
"home2_ru_valve_water_valve-close_the_front_yard_valve-3","retrieval-baseline","valve","close the front yard valve","{'tool_name': 'intent__HassTurnOff', 'tool_args': {'name': 'Irrigation Valve Meter-reading'}}","Done.","eval-test_expected_states","Bad","AssertionError: assert not {'valve.irrigation_valve': {'expected': {'current_position': 0, 'state': 'closed'}, 'got': {'current_position': 100, 'state': 'open'}}}"
"home2_ru_valve_water_valve-close_the_irrigation_valve-0","retrieval-baseline","valve","close the irrigation valve","{'tool_name': 'intent__HassTurnOff', 'tool_args': {'name': 'Irrigation Valve Meter-reading'}}","Done.","eval-test_expected_states","Bad","AssertionError: assert not {'valve.irrigation_valve': {'expected': {'current_position': 0, 'state': 'closed'}, 'got': {'current_position': 100, 'state': 'open'}}}"
"home2_ru_valve_water_valve-close_the_irrigation_valve-1","retrieval-baseline","valve","close the irrigation valve","{'tool_name': 'intent__HassTurnOff', 'tool_args': {'name': 'Irrigation Valve Meter-reading'}}","Done.","eval-test_expected_states","Bad","AssertionError: assert not {'valve.irrigation_valve': {'expected': {'current_position': 0, 'state': 'closed'}, 'got': {'current_position': 100, 'state': 'open'}}}"
"home2_ru_valve_water_valve-close_the_irrigation_valve-2","retrieval-baseline","valve","close the irrigation valve","{'tool_name': 'intent__HassTurnOff', 'tool_args': {'name': 'Irrigation Valve Meter-reading'}}","Done.","eval-test_expected_states","Bad","AssertionError: assert not {'valve.irrigation_valve': {'expected': {'current_position': 0, 'state': 'closed'}, 'got': {'current_position': 100, 'state': 'open'}}}"
"home2_ru_valve_water_valve-close_the_irrigation_valve-3","retrieval-baseline","valve","close the irrigation valve","{'tool_name': 'intent__HassTurnOff', 'tool_args': {'name': 'Irrigation Valve Meter-reading'}}","Done.","eval-test_expected_states","Bad","AssertionError: assert not {'valve.irrigation_valve': {'expected': {'current_position': 0, 'state': 'closed'}, 'got': {'current_position': 100, 'state': 'open'}}}"
"home2_ru_valve_water_valve-open_the_front_yard_valve-0","retrieval-baseline","valve","open the front yard valve","{'tool_name': 'intent__HassTurnOn', 'tool_args': {'name': 'Irrigation Valve Meter-reading'}}","Done.","eval-test_expected_states","Bad","AssertionError: assert not {'valve.irrigation_valve': {'expected': {'current_position': 100, 'state': 'open'}, 'got': {'current_position': 0, 'state': 'closed'}}}"
"home2_ru_valve_water_valve-open_the_front_yard_valve-1","retrieval-baseline","valve","open the front yard valve","{'tool_name': 'intent__HassTurnOn', 'tool_args': {'name': 'Irrigation Valve Meter-reading'}}","Done.","eval-test_expected_states","Bad","AssertionError: assert not {'valve.irrigation_valve': {'expected': {'current_position': 100, 'state': 'open'}, 'got': {'current_position': 0, 'state': 'closed'}}}"
"home2_ru_valve_water_valve-open_the_front_yard_valve-2","retrieval-baseline","valve","open the front yard valve","{'tool_name': 'intent__HassTurnOn', 'tool_args': {'name': 'Irrigation Valve Meter-reading'}}","Done.","eval-test_expected_states","Bad","AssertionError: assert not {'valve.irrigation_valve': {'expected': {'current_position': 100, 'state': 'open'}, 'got': {'current_position': 0, 'state': 'closed'}}}"
"home2_ru_valve_water_valve-open_the_front_yard_valve-3","retrieval-baseline","valve","open the front yard valve","{'tool_name': 'intent__HassTurnOn', 'tool_args': {'name': 'Irrigation Valve Meter-reading'}}","Done.","eval-test_expected_states","Bad","AssertionError: assert not {'valve.irrigation_valve': {'expected': {'current_position': 100, 'state': 'open'}, 'got': {'current_position': 0, 'state': 'closed'}}}"
"home2_ru_valve_water_valve-open_the_irrigation_valve-0","retrieval-baseline","valve","open the irrigation valve","{'tool_name': 'intent__HassTurnOn', 'tool_args': {'name': 'Irrigation Valve Meter-reading'}}","Done.","eval-test_expected_states","Bad","AssertionError: assert not {'valve.irrigation_valve': {'expected': {'current_position': 100, 'state': 'open'}, 'got': {'current_position': 0, 'state': 'closed'}}}"
"home2_ru_valve_water_valve-open_the_irrigation_valve-1","retrieval-baseline","valve","open the irrigation valve","{'tool_name': 'intent__HassTurnOn', 'tool_args': {'name': 'Irrigation Valve Meter-reading'}}","Done.","eval-test_expected_states","Bad","AssertionError: assert not {'valve.irrigation_valve': {'expected': {'current_position': 100, 'state': 'open'}, 'got': {'current_position': 0, 'state': 'closed'}}}"
"home2_ru_valve_water_valve-open_the_irrigation_valve-2","retrieval-baseline","valve","open the irrigation valve","{'tool_name': 'intent__HassTurnOn', 'tool_args': {'name': 'Irrigation Valve Meter-reading'}}","Done.","eval-test_expected_states","Bad","AssertionError: assert not {'valve.irrigation_valve': {'expected': {'current_position': 100, 'state': 'open'}, 'got': {'current_position': 0, 'state': 'closed'}}}"
"home2_ru_valve_water_valve-open_the_irrigation_valve-3","retrieval-baseline","valve","open the irrigation valve","{'tool_name': 'intent__HassTurnOn', 'tool_args': {'name': 'Irrigation Valve Meter-reading'}}","Done.","eval-test_expected_states","Bad","AssertionError: assert not {'valve.irrigation_valve': {'expected': {'current_position': 100, 'state': 'open'}, 'got': {'current_position': 0, 'state': 'closed'}}}"
"home2_ru_valve_water_valve-set_the_irrigation_valve_to_50-0","retrieval-baseline","valve","set the irrigation valve to 50%","","Sorry, I could not find an action for that.","eval-test_expected_states","Bad","AssertionError: assert not {'valve.irrigation_valve': {'expected': {'current_position': 50, 'state': 'open'}, 'got': {'current_position': 0, 'state': 'closed'}}}"
"home2_ru_valve_water_valve-set_the_irrigation_valve_to_50-1","retrieval-baseline","valve","set the irrigation valve to 50%","","Sorry, I could not find an action for that.","eval-test_expected_states","Bad","AssertionError: assert not {'valve.irrigation_valve': {'expected': {'current_position': 50, 'state': 'open'}, 'got': {'current_position': 0, 'state': 'closed'}}}"
"home2_ru_valve_water_valve-set_the_irrigation_valve_to_50-2","retrieval-baseline","valve","set the irrigation valve to 50%","","Sorry, I could not find an action for that.","eval-test_expected_states","Bad","AssertionError: assert not {'valve.irrigation_valve': {'expected': {'current_position': 50, 'state': 'open'}, 'got': {'current_position': 0, 'state': 'closed'}}}"
"home2_ru_valve_water_valve-set_the_irrigation_valve_to_50-3","retrieval-baseline","valve","set the irrigation valve to 50%","","Sorry, I could not find an action for that.","eval-test_expected_states","Bad","AssertionError: assert not {'valve.irrigation_valve': {'expected': {'current_position': 50, 'state': 'open'}, 'got': {'current_position': 0, 'state': 'closed'}}}"
"home5_cn_fan_fan-turn_off_the_bedroom_1_fan-0","retrieval-baseline","fan","Turn off the bedroom 1 fan","{'tool_name': 'homeassistant__GetLiveContext', 'tool_args': {'name': 'Bedroom Fan'}}","Done.","eval-test_expected_states","Bad","AssertionError: assert not {'fan.bedroom_fan': {'expected': {'percentage': 0, 'state': 'off'}, 'got': {'percentage': 100, 'state': 'on'}}}"
"home5_cn_fan_fan-turn_off_the_bedroom_1_fan-1","retrieval-baseline","fan","Turn off the bedroom 1 fan","{'tool_name': 'homeassistant__GetLiveContext', 'tool_args': {'name': 'Bedroom Fan'}}","Done.","eval-test_expected_states","Bad","AssertionError: assert not {'fan.bedroom_fan': {'expected': {'percentage': 0, 'state': 'off'}, 'got': {'percentage': 100, 'state': 'on'}}}"
"home5_cn_fan_fan-turn_off_the_bedroom_1_fan-2","retrieval-baseline","fan","Turn off the bedroom 1 fan","{'tool_name': 'homeassistant__GetLiveContext', 'tool_args': {'name': 'Bedroom Fan'}}","Done.","eval-test_expected_states","Bad","AssertionError: assert not {'fan.bedroom_fan': {'expected': {'percentage': 0, 'state': 'off'}, 'got': {'percentage': 100, 'state': 'on'}}}"
"home5_cn_fan_fan-turn_off_the_bedroom_1_fan-3","retrieval-baseline","fan","Turn off the bedroom 1 fan","{'tool_name': 'homeassistant__GetLiveContext', 'tool_args': {'name': 'Bedroom Fan'}}","Done.","eval-test_expected_states","Bad","AssertionError: assert not {'fan.bedroom_fan': {'expected': {'percentage': 0, 'state': 'off'}, 'got': {'percentage': 100, 'state': 'on'}}}"
"home5_cn_fan_fan-turn_off_the_bedroom_fan-0","retrieval-baseline","fan","Turn off the bedroom fan","{'tool_name': 'homeassistant__GetLiveContext', 'tool_args': {'name': 'Bedroom Fan'}}","Done.","eval-test_expected_states","Bad","AssertionError: assert not {'fan.bedroom_fan': {'expected': {'percentage': 0, 'state': 'off'}, 'got': {'percentage': 100, 'state': 'on'}}}"
"home5_cn_fan_fan-turn_off_the_bedroom_fan-1","retrieval-baseline","fan","Turn off the bedroom fan","{'tool_name': 'homeassistant__GetLiveContext', 'tool_args': {'name': 'Bedroom Fan'}}","Done.","eval-test_expected_states","Bad","AssertionError: assert not {'fan.bedroom_fan': {'expected': {'percentage': 0, 'state': 'off'}, 'got': {'percentage': 100, 'state': 'on'}}}"
"home5_cn_fan_fan-turn_off_the_bedroom_fan-2","retrieval-baseline","fan","Turn off the bedroom fan","{'tool_name': 'homeassistant__GetLiveContext', 'tool_args': {'name': 'Bedroom Fan'}}","Done.","eval-test_expected_states","Bad","AssertionError: assert not {'fan.bedroom_fan': {'expected': {'percentage': 0, 'state': 'off'}, 'got': {'percentage': 100, 'state': 'on'}}}"
"home5_cn_fan_fan-turn_off_the_bedroom_fan-3","retrieval-baseline","fan","Turn off the bedroom fan","{'tool_name': 'homeassistant__GetLiveContext', 'tool_args': {'name': 'Bedroom Fan'}}","Done.","eval-test_expected_states","Bad","AssertionError: assert not {'fan.bedroom_fan': {'expected': {'percentage': 0, 'state': 'off'}, 'got': {'percentage': 100, 'state': 'on'}}}"
"home5_cn_fan_fan-turn_on_the_bedroom_1_fan-0","retrieval-baseline","fan","Turn on the bedroom 1 fan","{'tool_name': 'homeassistant__GetLiveContext', 'tool_args': {'name': 'Bedroom Fan'}}","Done.","eval-test_expected_states","Bad","AssertionError: assert not {'fan.bedroom_fan': {'expected': {'percentage': 100, 'state': 'on'}, 'got': {'percentage': 0, 'state': 'off'}}}"
"home5_cn_fan_fan-turn_on_the_bedroom_1_fan-1","retrieval-baseline","fan","Turn on the bedroom 1 fan","{'tool_name': 'homeassistant__GetLiveContext', 'tool_args': {'name': 'Bedroom Fan'}}","Done.","eval-test_expected_states","Bad","AssertionError: assert not {'fan.bedroom_fan': {'expected': {'percentage': 100, 'state': 'on'}, 'got': {'percentage': 0, 'state': 'off'}}}"
"home5_cn_fan_fan-turn_on_the_bedroom_1_fan-2","retrieval-baseline","fan","Turn on the bedroom 1 fan","{'tool_name': 'homeassistant__GetLiveContext', 'tool_args': {'name': 'Bedroom Fan'}}","Done.","eval-test_expected_states","Bad","AssertionError: assert not {'fan.bedroom_fan': {'expected': {'percentage': 100, 'state': 'on'}, 'got': {'percentage': 0, 'state': 'off'}}}"
"home5_cn_fan_fan-turn_on_the_bedroom_1_fan-3","retrieval-baseline","fan","Turn on the bedroom 1 fan","{'tool_name': 'homeassistant__GetLiveContext', 'tool_args': {'name': 'Bedroom Fan'}}","Done.","eval-test_expected_states","Bad","AssertionError: assert not {'fan.bedroom_fan': {'expected': {'percentage': 100, 'state': 'on'}, 'got': {'percentage': 0, 'state': 'off'}}}"
"home5_cn_fan_fan-turn_on_the_bedroom_fan-0","retrieval-baseline","fan","Turn on the bedroom fan","{'tool_name': 'fan__HassFanSetSpeed', 'tool_args': {'name': 'Bedroom Fan'}}","Done.","eval-test_expected_states","Bad","AssertionError: assert not {'fan.bedroom_fan': {'expected': {'percentage': 100, 'state': 'on'}, 'got': {'percentage': 0, 'state': 'off'}}}"
"home5_cn_fan_fan-turn_on_the_bedroom_fan-1","retrieval-baseline","fan","Turn on the bedroom fan","{'tool_name': 'fan__HassFanSetSpeed', 'tool_args': {'name': 'Bedroom Fan'}}","Done.","eval-test_expected_states","Bad","AssertionError: assert not {'fan.bedroom_fan': {'expected': {'percentage': 100, 'state': 'on'}, 'got': {'percentage': 0, 'state': 'off'}}}"
"home5_cn_fan_fan-turn_on_the_bedroom_fan-2","retrieval-baseline","fan","Turn on the bedroom fan","{'tool_name': 'fan__HassFanSetSpeed', 'tool_args': {'name': 'Bedroom Fan'}}","Done.","eval-test_expected_states","Bad","AssertionError: assert not {'fan.bedroom_fan': {'expected': {'percentage': 100, 'state': 'on'}, 'got': {'percentage': 0, 'state': 'off'}}}"
"home5_cn_fan_fan-turn_on_the_bedroom_fan-3","retrieval-baseline","fan","Turn on the bedroom fan","{'tool_name': 'fan__HassFanSetSpeed', 'tool_args': {'name': 'Bedroom Fan'}}","Done.","eval-test_expected_states","Bad","AssertionError: assert not {'fan.bedroom_fan': {'expected': {'percentage': 100, 'state': 'on'}, 'got': {'percentage': 0, 'state': 'off'}}}"
"home5_cn_light_light-set_the_living_room_light_to_50_brightness-0","retrieval-baseline","light","Set the living room light to 50% brightness","{'tool_name': 'homeassistant__GetLiveContext', 'tool_args': {'name': 'Living Room Light'}}","Done.","eval-test_expected_states","Bad","AssertionError: assert not {'light.living_room_light': {'expected': {'brightness': 128}, 'got': {'brightness': 255}}}"
"home5_cn_light_light-set_the_living_room_light_to_50_brightness-1","retrieval-baseline","light","Set the living room light to 50% brightness","{'tool_name': 'homeassistant__GetLiveContext', 'tool_args': {'name': 'Living Room Light'}}","Done.","eval-test_expected_states","Bad","AssertionError: assert not {'light.living_room_light': {'expected': {'brightness': 128}, 'got': {'brightness': 255}}}"
"home5_cn_light_light-set_the_living_room_light_to_50_brightness-2","retrieval-baseline","light","Set the living room light to 50% brightness","{'tool_name': 'homeassistant__GetLiveContext', 'tool_args': {'name': 'Living Room Light'}}","Done.","eval-test_expected_states","Bad","AssertionError: assert not {'light.living_room_light': {'expected': {'brightness': 128}, 'got': {'brightness': 255}}}"
"home5_cn_light_light-set_the_living_room_light_to_50_brightness-3","retrieval-baseline","light","Set the living room light to 50% brightness","{'tool_name': 'homeassistant__GetLiveContext', 'tool_args': {'name': 'Living Room Light'}}","Done.","eval-test_expected_states","Bad","AssertionError: assert not {'light.living_room_light': {'expected': {'brightness': 128}, 'got': {'brightness': 255}}}"
"home7_dk_cover_curtain_cover_curtain-close_the_living_room_curtains-0","retrieval-baseline","cover","Close the living room curtains","{'tool_name': 'homeassistant__GetLiveContext', 'tool_args': {'name': 'Smart Curtain'}}","Done.","eval-test_expected_states","Bad","AssertionError: assert not {'cover.smart_curtain': {'expected': {'state': 'closed'}, 'got': {'state': 'open'}}}"
"home7_dk_cover_curtain_cover_curtain-close_the_living_room_curtains-1","retrieval-baseline","cover","Close the living room curtains","{'tool_name': 'homeassistant__GetLiveContext', 'tool_args': {'name': 'Smart Curtain'}}","Done.","eval-test_expected_states","Bad","AssertionError: assert not {'cover.smart_curtain': {'expected': {'state': 'closed'}, 'got': {'state': 'open'}}}"
"home7_dk_cover_curtain_cover_curtain-close_the_living_room_curtains-2","retrieval-baseline","cover","Close the living room curtains","{'tool_name': 'homeassistant__GetLiveContext', 'tool_args': {'name': 'Smart Curtain'}}","Done.","eval-test_expected_states","Bad","AssertionError: assert not {'cover.smart_curtain': {'expected': {'state': 'closed'}, 'got': {'state': 'open'}}}"
"home7_dk_cover_curtain_cover_curtain-close_the_living_room_curtains-3","retrieval-baseline","cover","Close the living room curtains","{'tool_name': 'homeassistant__GetLiveContext', 'tool_args': {'name': 'Smart Curtain'}}","Done.","eval-test_expected_states","Bad","AssertionError: assert not {'cover.smart_curtain': {'expected': {'state': 'closed'}, 'got': {'state': 'open'}}}"
"home7_dk_cover_curtain_cover_curtain-close_the_living_room_smart_curtain-0","retrieval-baseline","cover","Close the living room smart curtain","{'tool_name': 'homeassistant__GetLiveContext', 'tool_args': {'name': 'Smart Curtain'}}","Done.","eval-test_expected_states","Bad","AssertionError: assert not {'cover.smart_curtain': {'expected': {'state': 'closed'}, 'got': {'state': 'open'}}}"
"home7_dk_cover_curtain_cover_curtain-close_the_living_room_smart_curtain-1","retrieval-baseline","cover","Close the living room smart curtain","{'tool_name': 'homeassistant__GetLiveContext', 'tool_args': {'name': 'Smart Curtain'}}","Done.","eval-test_expected_states","Bad","AssertionError: assert not {'cover.smart_curtain': {'expected': {'state': 'closed'}, 'got': {'state': 'open'}}}"
"home7_dk_cover_curtain_cover_curtain-close_the_living_room_smart_curtain-2","retrieval-baseline","cover","Close the living room smart curtain","{'tool_name': 'homeassistant__GetLiveContext', 'tool_args': {'name': 'Smart Curtain'}}","Done.","eval-test_expected_states","Bad","AssertionError: assert not {'cover.smart_curtain': {'expected': {'state': 'closed'}, 'got': {'state': 'open'}}}"
"home7_dk_cover_curtain_cover_curtain-close_the_living_room_smart_curtain-3","retrieval-baseline","cover","Close the living room smart curtain","{'tool_name': 'homeassistant__GetLiveContext', 'tool_args': {'name': 'Smart Curtain'}}","Done.","eval-test_expected_states","Bad","AssertionError: assert not {'cover.smart_curtain': {'expected': {'state': 'closed'}, 'got': {'state': 'open'}}}"
"home7_dk_cover_curtain_cover_curtain-close_the_smart_curtains-0","retrieval-baseline","cover","Close the smart curtains","{'tool_name': 'intent__HassTurnOff', 'tool_args': {'name': 'Smart Curtain', 'device_class': ['curtain']}}","Done.","eval-test_expected_states","Good",""
"home7_dk_cover_curtain_cover_curtain-close_the_smart_curtains-1","retrieval-baseline","cover","Close the smart curtains","{'tool_name': 'intent__HassTurnOff', 'tool_args': {'name': 'Smart Curtain', 'device_class': ['curtain']}}","Done.","eval-test_expected_states","Good",""
"home7_dk_cover_curtain_cover_curtain-close_the_smart_curtains-2","retrieval-baseline","cover","Close the smart curtains","{'tool_name': 'intent__HassTurnOff', 'tool_args': {'name': 'Smart Curtain', 'device_class': ['curtain']}}","Done.","eval-test_expected_states","Good",""
"home7_dk_cover_curtain_cover_curtain-close_the_smart_curtains-3","retrieval-baseline","cover","Close the smart curtains","{'tool_name': 'intent__HassTurnOff', 'tool_args': {'name': 'Smart Curtain', 'device_class': ['curtain']}}","Done.","eval-test_expected_states","Good",""
"home7_dk_cover_curtain_cover_curtain-open_the_living_room_curtains-0","retrieval-baseline","cover","Open the living room curtains","{'tool_name': 'homeassistant__GetLiveContext', 'tool_args': {'name': 'Smart Curtain'}}","Done.","eval-test_expected_states","Bad","AssertionError: assert not {'cover.smart_curtain': {'expected': {'state': 'open'}, 'got': {'state': 'closed'}}}"
"home7_dk_cover_curtain_cover_curtain-open_the_living_room_curtains-1","retrieval-baseline","cover","Open the living room curtains","{'tool_name': 'homeassistant__GetLiveContext', 'tool_args': {'name': 'Smart Curtain'}}","Done.","eval-test_expected_states","Bad","AssertionError: assert not {'cover.smart_curtain': {'expected': {'state': 'open'}, 'got': {'state': 'closed'}}}"
"home7_dk_cover_curtain_cover_curtain-open_the_living_room_curtains-2","retrieval-baseline","cover","Open the living room curtains","{'tool_name': 'homeassistant__GetLiveContext', 'tool_args': {'name': 'Smart Curtain'}}","Done.","eval-test_expected_states","Bad","AssertionError: assert not {'cover.smart_curtain': {'expected': {'state': 'open'}, 'got': {'state': 'closed'}}}"
"home7_dk_cover_curtain_cover_curtain-open_the_living_room_curtains-3","retrieval-baseline","cover","Open the living room curtains","{'tool_name': 'homeassistant__GetLiveContext', 'tool_args': {'name': 'Smart Curtain'}}","Done.","eval-test_expected_states","Bad","AssertionError: assert not {'cover.smart_curtain': {'expected': {'state': 'open'}, 'got': {'state': 'closed'}}}"
"home7_dk_cover_curtain_cover_curtain-open_the_living_room_smart_curtain-0","retrieval-baseline","cover","Open the living room smart curtain","{'tool_name': 'homeassistant__GetLiveContext', 'tool_args': {'name': 'Smart Curtain'}}","Done.","eval-test_expected_states","Bad","AssertionError: assert not {'cover.smart_curtain': {'expected': {'state': 'open'}, 'got': {'state': 'closed'}}}"
"home7_dk_cover_curtain_cover_curtain-open_the_living_room_smart_curtain-1","retrieval-baseline","cover","Open the living room smart curtain","{'tool_name': 'homeassistant__GetLiveContext', 'tool_args': {'name': 'Smart Curtain'}}","Done.","eval-test_expected_states","Bad","AssertionError: assert not {'cover.smart_curtain': {'expected': {'state': 'open'}, 'got': {'state': 'closed'}}}"
"home7_dk_cover_curtain_cover_curtain-open_the_living_room_smart_curtain-2","retrieval-baseline","cover","Open the living room smart curtain","{'tool_name': 'homeassistant__GetLiveContext', 'tool_args': {'name': 'Smart Curtain'}}","Done.","eval-test_expected_states","Bad","AssertionError: assert not {'cover.smart_curtain': {'expected': {'state': 'open'}, 'got': {'state': 'closed'}}}"
"home7_dk_cover_curtain_cover_curtain-open_the_living_room_smart_curtain-3","retrieval-baseline","cover","Open the living room smart curtain","{'tool_name': 'homeassistant__GetLiveContext', 'tool_args': {'name': 'Smart Curtain'}}","Done.","eval-test_expected_states","Bad","AssertionError: assert not {'cover.smart_curtain': {'expected': {'state': 'open'}, 'got': {'state': 'closed'}}}"
"home7_dk_cover_curtain_cover_curtain-open_the_smart_curtain-0","retrieval-baseline","cover","Open the smart curtain","{'tool_name': 'intent__HassTurnOn', 'tool_args': {'name': 'Smart Curtain', 'device_class': ['curtain']}}","Done.","eval-test_expected_states","Good",""
"home7_dk_cover_curtain_cover_curtain-open_the_smart_curtain-1","retrieval-baseline","cover","Open the smart curtain","{'tool_name': 'intent__HassTurnOn', 'tool_args': {'name': 'Smart Curtain', 'device_class': ['curtain']}}","Done.","eval-test_expected_states","Good",""
"home7_dk_cover_curtain_cover_curtain-open_the_smart_curtain-2","retrieval-baseline","cover","Open the smart curtain","{'tool_name': 'intent__HassTurnOn', 'tool_args': {'name': 'Smart Curtain', 'device_class': ['curtain']}}","Done.","eval-test_expected_states","Good",""
"home7_dk_cover_curtain_cover_curtain-open_the_smart_curtain-3","retrieval-baseline","cover","Open the smart curtain","{'tool_name': 'intent__HassTurnOn', 'tool_args': {'name': 'Smart Curtain', 'device_class': ['curtain']}}","Done.","eval-test_expected_states","Good",""
"home7_dk_cover_curtain_cover_curtain-set_the_living_room_curtains_to_50-0","retrieval-baseline","cover","Set the living room curtains to 50%","{'tool_name': 'homeassistant__GetLiveContext', 'tool_args': {'name': 'Smart Curtain'}}","Done.","eval-test_expected_states","Bad","AssertionError: assert not {'cover.smart_curtain': {'expected': {'state': 'open'}, 'got': {'state': 'closed'}}}"
"home7_dk_cover_curtain_cover_curtain-set_the_living_room_curtains_to_50-1","retrieval-baseline","cover","Set the living room curtains to 50%","{'tool_name': 'homeassistant__GetLiveContext', 'tool_args': {'name': 'Smart Curtain'}}","Done.","eval-test_expected_states","Bad","AssertionError: assert not {'cover.smart_curtain': {'expected': {'state': 'open'}, 'got': {'state': 'closed'}}}"
"home7_dk_cover_curtain_cover_curtain-set_the_living_room_curtains_to_50-2","retrieval-baseline","cover","Set the living room curtains to 50%","{'tool_name': 'homeassistant__GetLiveContext', 'tool_args': {'name': 'Smart Curtain'}}","Done.","eval-test_expected_states","Bad","AssertionError: assert not {'cover.smart_curtain': {'expected': {'state': 'open'}, 'got': {'state': 'closed'}}}"
"home7_dk_cover_curtain_cover_curtain-set_the_living_room_curtains_to_50-3","retrieval-baseline","cover","Set the living room curtains to 50%","{'tool_name': 'homeassistant__GetLiveContext', 'tool_args': {'name': 'Smart Curtain'}}","Done.","eval-test_expected_states","Bad","AssertionError: assert not {'cover.smart_curtain': {'expected': {'state': 'open'}, 'got': {'state': 'closed'}}}"
"home7_dk_cover_curtain_cover_curtain-set_the_smart_curtain_to_50-0","retrieval-baseline","cover","Set the smart curtain to 50%","","Sorry, I could not find an action for that.","eval-test_expected_states","Bad","AssertionError: assert not {'cover.smart_curtain': {'expected': {'state': 'open'}, 'got': {'state': 'closed'}}}"
"home7_dk_cover_curtain_cover_curtain-set_the_smart_curtain_to_50-1","retrieval-baseline","cover","Set the smart curtain to 50%","","Sorry, I could not find an action for that.","eval-test_expected_states","Bad","AssertionError: assert not {'cover.smart_curtain': {'expected': {'state': 'open'}, 'got': {'state': 'closed'}}}"
"home7_dk_cover_curtain_cover_curtain-set_the_smart_curtain_to_50-2","retrieval-baseline","cover","Set the smart curtain to 50%","","Sorry, I could not find an action for that.","eval-test_expected_states","Bad","AssertionError: assert not {'cover.smart_curtain': {'expected': {'state': 'open'}, 'got': {'state': 'closed'}}}"
"home7_dk_cover_curtain_cover_curtain-set_the_smart_curtain_to_50-3","retrieval-baseline","cover","Set the smart curtain to 50%","","Sorry, I could not find an action for that.","eval-test_expected_states","Bad","AssertionError: assert not {'cover.smart_curtain': {'expected': {'state': 'open'}, 'got': {'state': 'closed'}}}"
"home7_dk_media_player_media_player-mute_the_outdoor_speakers-0","retrieval-baseline","media-player","Mute the outdoor speakers","{'tool_name': 'media_player__HassMediaPlayerMute', 'tool_args': {'name': 'Outdoor Speakers', 'device_class': ['speaker']}}","Done.","eval-test_expected_states","Bad","AssertionError: assert not {'media_player.outdoor_speakers': {'expected': {'is_volume_muted': None, 'volume_level': 0.0}, 'got': {'is_volume_muted': True, 'volume_level': 0.6}}}"
"home7_dk_media_player_media_player-mute_the_outdoor_speakers-1","retrieval-baseline","media-player","Mute the outdoor speakers","{'tool_name': 'media_player__HassMediaPlayerMute', 'tool_args': {'name': 'Outdoor Speakers', 'device_class': ['speaker']}}","Done.","eval-test_expected_states","Bad","AssertionError: assert not {'media_player.outdoor_speakers': {'expected': {'is_volume_muted': None, 'volume_level': 0.0}, 'got': {'is_volume_muted': True, 'volume_level': 0.6}}}"
"home7_dk_media_player_media_player-mute_the_outdoor_speakers-2","retrieval-baseline","media-player","Mute the outdoor speakers","{'tool_name': 'media_player__HassMediaPlayerMute', 'tool_args': {'name': 'Outdoor Speakers', 'device_class': ['speaker']}}","Done.","eval-test_expected_states","Bad","AssertionError: assert not {'media_player.outdoor_speakers': {'expected': {'is_volume_muted': None, 'volume_level': 0.0}, 'got': {'is_volume_muted': True, 'volume_level': 0.6}}}"
"home7_dk_media_player_media_player-mute_the_outdoor_speakers-3","retrieval-baseline","media-player","Mute the outdoor speakers","{'tool_name': 'media_player__HassMediaPlayerMute', 'tool_args': {'name': 'Outdoor Speakers', 'device_class': ['speaker']}}","Done.","eval-test_expected_states","Bad","AssertionError: assert not {'media_player.outdoor_speakers': {'expected': {'is_volume_muted': None, 'volume_level': 0.0}, 'got': {'is_volume_muted': True, 'volume_level': 0.6}}}"
"home7_dk_media_player_media_player-pause_outdoor_speakers-0","retrieval-baseline","media-player","Pause Outdoor Speakers","{'tool_name': 'media_player__HassMediaPause', 'tool_args': {'name': 'Outdoor Speakers', 'device_class': ['speaker']}}","Done.","eval-test_expected_states","Good",""
"home7_dk_media_player_media_player-pause_outdoor_speakers-1","retrieval-baseline","media-player","Pause Outdoor Speakers","{'tool_name': 'media_player__HassMediaPause', 'tool_args': {'name': 'Outdoor Speakers', 'device_class': ['speaker']}}","Done.","eval-test_expected_states","Good",""
"home7_dk_media_player_media_player-pause_outdoor_speakers-2","retrieval-baseline","media-player","Pause Outdoor Speakers","{'tool_name': 'media_player__HassMediaPause', 'tool_args': {'name': 'Outdoor Speakers', 'device_class': ['speaker']}}","Done.","eval-test_expected_states","Good",""
"home7_dk_media_player_media_player-pause_outdoor_speakers-3","retrieval-baseline","media-player","Pause Outdoor Speakers","{'tool_name': 'media_player__HassMediaPause', 'tool_args': {'name': 'Outdoor Speakers', 'device_class': ['speaker']}}","Done.","eval-test_expected_states","Good",""
